level,code,parentCode,fullName
1,1100000000,,서울
2,1111000000,,서울 종로구
3,1111051500,1111000000,서울 종로구 청운효자동
3,1111053000,1111000000,서울 종로구 사직동
3,1111054000,1111000000,서울 종로구 삼청동
3,1111055000,1111000000,서울 종로구 부암동
3,1111056000,1111000000,서울 종로구 평창동
3,1111057000,1111000000,서울 종로구 무악동
3,1111058000,1111000000,서울 종로구 교남동
3,1111060000,1111000000,서울 종로구 가회동
3,1111061500,1111000000,서울 종로구 종로1.2.3.4가동
3,1111063000,1111000000,서울 종로구 종로5.6가동
3,1111064000,1111000000,서울 종로구 이화동
3,1111065000,1111000000,서울 종로구 혜화동
3,1111067000,1111000000,서울 종로구 창신제1동
3,1111068000,1111000000,서울 종로구 창신제2동
3,1111069000,1111000000,서울 종로구 창신제3동
3,1111070000,1111000000,서울 종로구 숭인제1동
3,1111071000,1111000000,서울 종로구 숭인제2동
2,1114000000,,서울 중구
3,1114052000,1114000000,서울 중구 소공동
3,1114054000,1114000000,서울 중구 회현동
3,1114055000,1114000000,서울 중구 명동
3,1114057000,1114000000,서울 중구 필동
3,1114058000,1114000000,서울 중구 장충동
3,1114059000,1114000000,서울 중구 광희동
3,1114060500,1114000000,서울 중구 을지로동
3,1114061500,1114000000,서울 중구 신당동
3,1114062500,1114000000,서울 중구 다산동
3,1114063500,1114000000,서울 중구 약수동
3,1114064500,1114000000,서울 중구 청구동
3,1114065000,1114000000,서울 중구 신당제5동
3,1114066500,1114000000,서울 중구 동화동
3,1114067000,1114000000,서울 중구 황학동
3,1114068000,1114000000,서울 중구 중림동
2,1117000000,,서울 용산구
3,1117051000,1117000000,서울 용산구 후암동
3,1117052000,1117000000,서울 용산구 용산2가동
3,1117053000,1117000000,서울 용산구 남영동
3,1117055500,1117000000,서울 용산구 청파동
3,1117056000,1117000000,서울 용산구 원효로제1동
3,1117057000,1117000000,서울 용산구 원효로제2동
3,1117058000,1117000000,서울 용산구 효창동
3,1117059000,1117000000,서울 용산구 용문동
3,1117062500,1117000000,서울 용산구 한강로동
3,1117063000,1117000000,서울 용산구 이촌제1동
3,1117064000,1117000000,서울 용산구 이촌제2동
3,1117065000,1117000000,서울 용산구 이태원제1동
3,1117066000,1117000000,서울 용산구 이태원제2동
3,1117068500,1117000000,서울 용산구 한남동
3,1117069000,1117000000,서울 용산구 서빙고동
3,1117070000,1117000000,서울 용산구 보광동
2,1120000000,,서울 성동구
3,1120052000,1120000000,서울 성동구 왕십리제2동
3,1120053500,1120000000,서울 성동구 왕십리도선동
3,1120054000,1120000000,서울 성동구 마장동
3,1120055000,1120000000,서울 성동구 사근동
3,1120056000,1120000000,서울 성동구 행당제1동
3,1120057000,1120000000,서울 성동구 행당제2동
3,1120058000,1120000000,서울 성동구 응봉동
3,1120059000,1120000000,서울 성동구 금호1가동
3,1120061500,1120000000,서울 성동구 금호2.3가동
3,1120062000,1120000000,서울 성동구 금호4가동
3,1120064500,1120000000,서울 성동구 옥수동
3,1120065000,1120000000,서울 성동구 성수1가제1동
3,1120066000,1120000000,서울 성동구 성수1가제2동
3,1120067000,1120000000,서울 성동구 성수2가제1동
3,1120069000,1120000000,서울 성동구 성수2가제3동
3,1120072000,1120000000,서울 성동구 송정동
3,1120079000,1120000000,서울 성동구 용답동
2,1121500000,,서울 광진구
3,1121571000,1121500000,서울 광진구 화양동
3,1121573000,1121500000,서울 광진구 군자동
3,1121574000,1121500000,서울 광진구 중곡제1동
3,1121575000,1121500000,서울 광진구 중곡제2동
3,1121576000,1121500000,서울 광진구 중곡제3동
3,1121577000,1121500000,서울 광진구 중곡제4동
3,1121578000,1121500000,서울 광진구 능동
3,1121581000,1121500000,서울 광진구 광장동
3,1121582000,1121500000,서울 광진구 자양제1동
3,1121583000,1121500000,서울 광진구 자양제2동
3,1121584000,1121500000,서울 광진구 자양제3동
3,1121584700,1121500000,서울 광진구 자양제4동
3,1121585000,1121500000,서울 광진구 구의제1동
3,1121586000,1121500000,서울 광진구 구의제2동
3,1121587000,1121500000,서울 광진구 구의제3동
2,1123000000,,서울 동대문구
3,1123053600,1123000000,서울 동대문구 용신동
3,1123054500,1123000000,서울 동대문구 제기동
3,1123056000,1123000000,서울 동대문구 전농제1동
3,1123057000,1123000000,서울 동대문구 전농제2동
3,1123060000,1123000000,서울 동대문구 답십리제1동
3,1123061000,1123000000,서울 동대문구 답십리제2동
3,1123065000,1123000000,서울 동대문구 장안제1동
3,1123066000,1123000000,서울 동대문구 장안제2동
3,1123070500,1123000000,서울 동대문구 청량리동
3,1123071000,1123000000,서울 동대문구 회기동
3,1123072000,1123000000,서울 동대문구 휘경제1동
3,1123073000,1123000000,서울 동대문구 휘경제2동
3,1123074000,1123000000,서울 동대문구 이문제1동
3,1123075000,1123000000,서울 동대문구 이문제2동
2,1126000000,,서울 중랑구
3,1126052000,1126000000,서울 중랑구 면목제2동
3,1126054000,1126000000,서울 중랑구 면목제4동
3,1126055000,1126000000,서울 중랑구 면목제5동
3,1126056500,1126000000,서울 중랑구 면목본동
3,1126057000,1126000000,서울 중랑구 면목제7동
3,1126057500,1126000000,서울 중랑구 면목제3.8동
3,1126058000,1126000000,서울 중랑구 상봉제1동
3,1126059000,1126000000,서울 중랑구 상봉제2동
3,1126060000,1126000000,서울 중랑구 중화제1동
3,1126061000,1126000000,서울 중랑구 중화제2동
3,1126062000,1126000000,서울 중랑구 묵제1동
3,1126063000,1126000000,서울 중랑구 묵제2동
3,1126065500,1126000000,서울 중랑구 망우본동
3,1126066000,1126000000,서울 중랑구 망우제3동
3,1126068000,1126000000,서울 중랑구 신내1동
3,1126069000,1126000000,서울 중랑구 신내2동
2,1129000000,,서울 성북구
3,1129052500,1129000000,서울 성북구 성북동
3,1129055500,1129000000,서울 성북구 삼선동
3,1129057500,1129000000,서울 성북구 동선동
3,1129058000,1129000000,서울 성북구 돈암제1동
3,1129059000,1129000000,서울 성북구 돈암제2동
3,1129060000,1129000000,서울 성북구 안암동
3,1129061000,1129000000,서울 성북구 보문동
3,1129062000,1129000000,서울 성북구 정릉제1동
3,1129063000,1129000000,서울 성북구 정릉제2동
3,1129064000,1129000000,서울 성북구 정릉제3동
3,1129065000,1129000000,서울 성북구 정릉제4동
3,1129066000,1129000000,서울 성북구 길음제1동
3,1129068500,1129000000,서울 성북구 길음제2동
3,1129070500,1129000000,서울 성북구 종암동
3,1129071500,1129000000,서울 성북구 월곡제1동
3,1129072500,1129000000,서울 성북구 월곡제2동
3,1129076000,1129000000,서울 성북구 장위제1동
3,1129077000,1129000000,서울 성북구 장위제2동
3,1129078000,1129000000,서울 성북구 장위제3동
3,1129081000,1129000000,서울 성북구 석관동
2,1130500000,,서울 강북구
3,1130553400,1130500000,서울 강북구 삼양동
3,1130553500,1130500000,서울 강북구 미아동
3,1130554500,1130500000,서울 강북구 송중동
3,1130555500,1130500000,서울 강북구 송천동
3,1130557500,1130500000,서울 강북구 삼각산동
3,1130559000,1130500000,서울 강북구 번제1동
3,1130560000,1130500000,서울 강북구 번제2동
3,1130560600,1130500000,서울 강북구 번제3동
3,1130561000,1130500000,서울 강북구 수유제1동
3,1130562000,1130500000,서울 강북구 수유제2동
3,1130563000,1130500000,서울 강북구 수유제3동
3,1130564500,1130500000,서울 강북구 우이동
3,1130566000,1130500000,서울 강북구 인수동
2,1132000000,,서울 도봉구
3,1132051100,1132000000,서울 도봉구 창제1동
3,1132051200,1132000000,서울 도봉구 창제2동
3,1132051300,1132000000,서울 도봉구 창제3동
3,1132051400,1132000000,서울 도봉구 창제4동
3,1132051500,1132000000,서울 도봉구 창제5동
3,1132052100,1132000000,서울 도봉구 도봉제1동
3,1132052200,1132000000,서울 도봉구 도봉제2동
3,1132066000,1132000000,서울 도봉구 쌍문제1동
3,1132067000,1132000000,서울 도봉구 쌍문제2동
3,1132068000,1132000000,서울 도봉구 쌍문제3동
3,1132068100,1132000000,서울 도봉구 쌍문제4동
3,1132069000,1132000000,서울 도봉구 방학제1동
3,1132070000,1132000000,서울 도봉구 방학제2동
3,1132071000,1132000000,서울 도봉구 방학제3동
2,1135000000,,서울 노원구
3,1135056000,1135000000,서울 노원구 월계1동
3,1135057000,1135000000,서울 노원구 월계2동
3,1135058000,1135000000,서울 노원구 월계3동
3,1135059500,1135000000,서울 노원구 공릉1동
3,1135060000,1135000000,서울 노원구 공릉2동
3,1135061100,1135000000,서울 노원구 하계1동
3,1135061200,1135000000,서울 노원구 하계2동
3,1135061900,1135000000,서울 노원구 중계본동
3,1135062100,1135000000,서울 노원구 중계1동
3,1135062400,1135000000,서울 노원구 중계4동
3,1135062500,1135000000,서울 노원구 중계2.3동
3,1135063000,1135000000,서울 노원구 상계1동
3,1135064000,1135000000,서울 노원구 상계2동
3,1135066500,1135000000,서울 노원구 상계3.4동
3,1135067000,1135000000,서울 노원구 상계5동
3,1135069500,1135000000,서울 노원구 상계6.7동
3,1135070000,1135000000,서울 노원구 상계8동
3,1135071000,1135000000,서울 노원구 상계9동
3,1135072000,1135000000,서울 노원구 상계10동
2,1138000000,,서울 은평구
3,1138051000,1138000000,서울 은평구 녹번동
3,1138052000,1138000000,서울 은평구 불광제1동
3,1138053000,1138000000,서울 은평구 불광제2동
3,1138055100,1138000000,서울 은평구 갈현제1동
3,1138055200,1138000000,서울 은평구 갈현제2동
3,1138056000,1138000000,서울 은평구 구산동
3,1138057000,1138000000,서울 은평구 대조동
3,1138058000,1138000000,서울 은평구 응암제1동
3,1138059000,1138000000,서울 은평구 응암제2동
3,1138060000,1138000000,서울 은평구 응암제3동
3,1138062500,1138000000,서울 은평구 역촌동
3,1138063100,1138000000,서울 은평구 신사제1동
3,1138063200,1138000000,서울 은평구 신사제2동
3,1138064000,1138000000,서울 은평구 증산동
3,1138065000,1138000000,서울 은평구 수색동
3,1138069000,1138000000,서울 은평구 진관동
2,1141000000,,서울 서대문구
3,1141052000,1141000000,서울 서대문구 천연동
3,1141055500,1141000000,서울 서대문구 북아현동
3,1141056500,1141000000,서울 서대문구 충현동
3,1141058500,1141000000,서울 서대문구 신촌동
3,1141061500,1141000000,서울 서대문구 연희동
3,1141062000,1141000000,서울 서대문구 홍제제1동
3,1141064000,1141000000,서울 서대문구 홍제제3동
3,1141065500,1141000000,서울 서대문구 홍제제2동
3,1141066000,1141000000,서울 서대문구 홍은제1동
3,1141068500,1141000000,서울 서대문구 홍은제2동
3,1141069000,1141000000,서울 서대문구 남가좌제1동
3,1141070000,1141000000,서울 서대문구 남가좌제2동
3,1141071000,1141000000,서울 서대문구 북가좌제1동
3,1141072000,1141000000,서울 서대문구 북가좌제2동
2,1144000000,,서울 마포구
3,1144055500,1144000000,서울 마포구 아현동
3,1144056500,1144000000,서울 마포구 공덕동
3,1144058500,1144000000,서울 마포구 도화동
3,1144059000,1144000000,서울 마포구 용강동
3,1144060000,1144000000,서울 마포구 대흥동
3,1144061000,1144000000,서울 마포구 염리동
3,1144063000,1144000000,서울 마포구 신수동
3,1144065500,1144000000,서울 마포구 서강동
3,1144066000,1144000000,서울 마포구 서교동
3,1144068000,1144000000,서울 마포구 합정동
3,1144069000,1144000000,서울 마포구 망원제1동
3,1144070000,1144000000,서울 마포구 망원제2동
3,1144071000,1144000000,서울 마포구 연남동
3,1144072000,1144000000,서울 마포구 성산제1동
3,1144073000,1144000000,서울 마포구 성산제2동
3,1144074000,1144000000,서울 마포구 상암동
2,1147000000,,서울 양천구
3,1147051000,1147000000,서울 양천구 목1동
3,1147052000,1147000000,서울 양천구 목2동
3,1147053000,1147000000,서울 양천구 목3동
3,1147054000,1147000000,서울 양천구 목4동
3,1147055000,1147000000,서울 양천구 목5동
3,1147056000,1147000000,서울 양천구 신월1동
3,1147057000,1147000000,서울 양천구 신월2동
3,1147058000,1147000000,서울 양천구 신월3동
3,1147059000,1147000000,서울 양천구 신월4동
3,1147060000,1147000000,서울 양천구 신월5동
3,1147061000,1147000000,서울 양천구 신월6동
3,1147061100,1147000000,서울 양천구 신월7동
3,1147062000,1147000000,서울 양천구 신정1동
3,1147063000,1147000000,서울 양천구 신정2동
3,1147064000,1147000000,서울 양천구 신정3동
3,1147065000,1147000000,서울 양천구 신정4동
3,1147067000,1147000000,서울 양천구 신정6동
3,1147068000,1147000000,서울 양천구 신정7동
2,1150000000,,서울 강서구
3,1150051000,1150000000,서울 강서구 염창동
3,1150052000,1150000000,서울 강서구 등촌제1동
3,1150053000,1150000000,서울 강서구 등촌제2동
3,1150053500,1150000000,서울 강서구 등촌제3동
3,1150054000,1150000000,서울 강서구 화곡제1동
3,1150055000,1150000000,서울 강서구 화곡제2동
3,1150056000,1150000000,서울 강서구 화곡제3동
3,1150057000,1150000000,서울 강서구 화곡제4동
3,1150059000,1150000000,서울 강서구 화곡본동
3,1150059100,1150000000,서울 강서구 화곡제6동
3,1150059300,1150000000,서울 강서구 화곡제8동
3,1150060300,1150000000,서울 강서구 가양제1동
3,1150060400,1150000000,서울 강서구 가양제2동
3,1150060500,1150000000,서울 강서구 가양제3동
3,1150061100,1150000000,서울 강서구 발산제1동
3,1150061500,1150000000,서울 강서구 우장산동
3,1150062000,1150000000,서울 강서구 공항동
3,1150063000,1150000000,서울 강서구 방화제1동
3,1150064000,1150000000,서울 강서구 방화제2동
3,1150064100,1150000000,서울 강서구 방화제3동
2,1153000000,,서울 구로구
3,1153051000,1153000000,서울 구로구 신도림동
3,1153052000,1153000000,서울 구로구 구로제1동
3,1153053000,1153000000,서울 구로구 구로제2동
3,1153054000,1153000000,서울 구로구 구로제3동
3,1153055000,1153000000,서울 구로구 구로제4동
3,1153056000,1153000000,서울 구로구 구로제5동
3,1153059500,1153000000,서울 구로구 가리봉동
3,1153072000,1153000000,서울 구로구 고척제1동
3,1153073000,1153000000,서울 구로구 고척제2동
3,1153074000,1153000000,서울 구로구 개봉제1동
3,1153075000,1153000000,서울 구로구 개봉제2동
3,1153076000,1153000000,서울 구로구 개봉제3동
3,1153077000,1153000000,서울 구로구 오류제1동
3,1153078000,1153000000,서울 구로구 오류제2동
3,1153079000,1153000000,서울 구로구 수궁동
2,1154500000,,서울 금천구
3,1154551000,1154500000,서울 금천구 가산동
3,1154561000,1154500000,서울 금천구 독산제1동
3,1154562000,1154500000,서울 금천구 독산제2동
3,1154563000,1154500000,서울 금천구 독산제3동
3,1154564000,1154500000,서울 금천구 독산제4동
3,1154567000,1154500000,서울 금천구 시흥제1동
3,1154568000,1154500000,서울 금천구 시흥제2동
3,1154569000,1154500000,서울 금천구 시흥제3동
3,1154570000,1154500000,서울 금천구 시흥제4동
3,1154571000,1154500000,서울 금천구 시흥제5동
2,1156000000,,서울 영등포구
3,1156051500,1156000000,서울 영등포구 영등포본동
3,1156053500,1156000000,서울 영등포구 영등포동
3,1156054000,1156000000,서울 영등포구 여의동
3,1156055000,1156000000,서울 영등포구 당산제1동
3,1156056000,1156000000,서울 영등포구 당산제2동
3,1156058500,1156000000,서울 영등포구 도림동
3,1156060500,1156000000,서울 영등포구 문래동
3,1156061000,1156000000,서울 영등포구 양평제1동
3,1156062000,1156000000,서울 영등포구 양평제2동
3,1156063000,1156000000,서울 영등포구 신길제1동
3,1156065000,1156000000,서울 영등포구 신길제3동
3,1156066000,1156000000,서울 영등포구 신길제4동
3,1156067000,1156000000,서울 영등포구 신길제5동
3,1156068000,1156000000,서울 영등포구 신길제6동
3,1156069000,1156000000,서울 영등포구 신길제7동
3,1156070000,1156000000,서울 영등포구 대림제1동
3,1156071000,1156000000,서울 영등포구 대림제2동
3,1156072000,1156000000,서울 영등포구 대림제3동
2,1159000000,,서울 동작구
3,1159051000,1159000000,서울 동작구 노량진제1동
3,1159052000,1159000000,서울 동작구 노량진제2동
3,1159053000,1159000000,서울 동작구 상도제1동
3,1159054000,1159000000,서울 동작구 상도제2동
3,1159055000,1159000000,서울 동작구 상도제3동
3,1159056000,1159000000,서울 동작구 상도제4동
3,1159060500,1159000000,서울 동작구 흑석동
3,1159062000,1159000000,서울 동작구 사당제1동
3,1159063000,1159000000,서울 동작구 사당제2동
3,1159064000,1159000000,서울 동작구 사당제3동
3,1159065000,1159000000,서울 동작구 사당제4동
3,1159065100,1159000000,서울 동작구 사당제5동
3,1159066000,1159000000,서울 동작구 대방동
3,1159067000,1159000000,서울 동작구 신대방제1동
3,1159068000,1159000000,서울 동작구 신대방제2동
2,1162000000,,서울 관악구
3,1162052500,1162000000,서울 관악구 보라매동
3,1162054500,1162000000,서울 관악구 청림동
3,1162056500,1162000000,서울 관악구 성현동
3,1162057500,1162000000,서울 관악구 행운동
3,1162058500,1162000000,서울 관악구 낙성대동
3,1162059500,1162000000,서울 관악구 청룡동
3,1162060500,1162000000,서울 관악구 은천동
3,1162061500,1162000000,서울 관악구 중앙동
3,1162062500,1162000000,서울 관악구 인헌동
3,1162063000,1162000000,서울 관악구 남현동
3,1162064500,1162000000,서울 관악구 서원동
3,1162065500,1162000000,서울 관악구 신원동
3,1162066500,1162000000,서울 관악구 서림동
3,1162068500,1162000000,서울 관악구 신사동
3,1162069500,1162000000,서울 관악구 신림동
3,1162071500,1162000000,서울 관악구 난향동
3,1162072500,1162000000,서울 관악구 조원동
3,1162073500,1162000000,서울 관악구 대학동
3,1162074500,1162000000,서울 관악구 삼성동
3,1162076500,1162000000,서울 관악구 미성동
3,1162077500,1162000000,서울 관악구 난곡동
2,1165000000,,서울 서초구
3,1165051000,1165000000,서울 서초구 서초1동
3,1165052000,1165000000,서울 서초구 서초2동
3,1165053000,1165000000,서울 서초구 서초3동
3,1165053100,1165000000,서울 서초구 서초4동
3,1165054000,1165000000,서울 서초구 잠원동
3,1165055000,1165000000,서울 서초구 반포본동
3,1165056000,1165000000,서울 서초구 반포1동
3,1165057000,1165000000,서울 서초구 반포2동
3,1165058000,1165000000,서울 서초구 반포3동
3,1165058100,1165000000,서울 서초구 반포4동
3,1165059000,1165000000,서울 서초구 방배본동
3,1165060000,1165000000,서울 서초구 방배1동
3,1165061000,1165000000,서울 서초구 방배2동
3,1165062000,1165000000,서울 서초구 방배3동
3,1165062100,1165000000,서울 서초구 방배4동
3,1165065100,1165000000,서울 서초구 양재1동
3,1165065200,1165000000,서울 서초구 양재2동
3,1165066000,1165000000,서울 서초구 내곡동
2,1168000000,,서울 강남구
3,1168051000,1168000000,서울 강남구 신사동
3,1168052100,1168000000,서울 강남구 논현1동
3,1168053100,1168000000,서울 강남구 논현2동
3,1168054500,1168000000,서울 강남구 압구정동
3,1168056500,1168000000,서울 강남구 청담동
3,1168058000,1168000000,서울 강남구 삼성1동
3,1168059000,1168000000,서울 강남구 삼성2동
3,1168060000,1168000000,서울 강남구 대치1동
3,1168061000,1168000000,서울 강남구 대치2동
3,1168063000,1168000000,서울 강남구 대치4동
3,1168064000,1168000000,서울 강남구 역삼1동
3,1168065000,1168000000,서울 강남구 역삼2동
3,1168065500,1168000000,서울 강남구 도곡1동
3,1168065600,1168000000,서울 강남구 도곡2동
3,1168066000,1168000000,서울 강남구 개포1동
3,1168067000,1168000000,서울 강남구 개포2동
3,1168069000,1168000000,서울 강남구 개포4동
3,1168070000,1168000000,서울 강남구 세곡동
3,1168072000,1168000000,서울 강남구 일원본동
3,1168073000,1168000000,서울 강남구 일원1동
3,1168074000,1168000000,서울 강남구 일원2동
3,1168075000,1168000000,서울 강남구 수서동
2,1171000000,,서울 송파구
3,1171051000,1171000000,서울 송파구 풍납1동
3,1171052000,1171000000,서울 송파구 풍납2동
3,1171053100,1171000000,서울 송파구 거여1동
3,1171053200,1171000000,서울 송파구 거여2동
3,1171054000,1171000000,서울 송파구 마천1동
3,1171055000,1171000000,서울 송파구 마천2동
3,1171056100,1171000000,서울 송파구 방이1동
3,1171056200,1171000000,서울 송파구 방이2동
3,1171056600,1171000000,서울 송파구 오륜동
3,1171057000,1171000000,서울 송파구 오금동
3,1171058000,1171000000,서울 송파구 송파1동
3,1171059000,1171000000,서울 송파구 송파2동
3,1171060000,1171000000,서울 송파구 석촌동
3,1171061000,1171000000,서울 송파구 삼전동
3,1171062000,1171000000,서울 송파구 가락본동
3,1171063100,1171000000,서울 송파구 가락1동
3,1171063200,1171000000,서울 송파구 가락2동
3,1171064100,1171000000,서울 송파구 문정1동
3,1171064200,1171000000,서울 송파구 문정2동
3,1171064600,1171000000,서울 송파구 장지동
3,1171065000,1171000000,서울 송파구 잠실본동
3,1171067000,1171000000,서울 송파구 잠실2동
3,1171068000,1171000000,서울 송파구 잠실3동
3,1171069000,1171000000,서울 송파구 잠실4동
3,1171071000,1171000000,서울 송파구 잠실6동
3,1171072000,1171000000,서울 송파구 잠실7동
2,1174000000,,서울 강동구
3,1174051500,1174000000,서울 강동구 강일동
3,1174052000,1174000000,서울 강동구 상일동
3,1174053000,1174000000,서울 강동구 명일제1동
3,1174054000,1174000000,서울 강동구 명일제2동
3,1174055000,1174000000,서울 강동구 고덕제1동
3,1174056000,1174000000,서울 강동구 고덕제2동
3,1174057000,1174000000,서울 강동구 암사제1동
3,1174058000,1174000000,서울 강동구 암사제2동
3,1174059000,1174000000,서울 강동구 암사제3동
3,1174060000,1174000000,서울 강동구 천호제1동
3,1174061000,1174000000,서울 강동구 천호제2동
3,1174062000,1174000000,서울 강동구 천호제3동
3,1174064000,1174000000,서울 강동구 성내제1동
3,1174065000,1174000000,서울 강동구 성내제2동
3,1174066000,1174000000,서울 강동구 성내제3동
3,1174068500,1174000000,서울 강동구 길동
3,1174069000,1174000000,서울 강동구 둔촌제1동
3,1174070000,1174000000,서울 강동구 둔촌제2동
3,1111010100,1111000000,서울 종로구 청운동
3,1111010200,1111000000,서울 종로구 신교동
3,1111010300,1111000000,서울 종로구 궁정동
3,1111010400,1111000000,서울 종로구 효자동
3,1111010500,1111000000,서울 종로구 창성동
3,1111010600,1111000000,서울 종로구 통의동
3,1111010700,1111000000,서울 종로구 적선동
3,1111010800,1111000000,서울 종로구 통인동
3,1111010900,1111000000,서울 종로구 누상동
3,1111011000,1111000000,서울 종로구 누하동
3,1111011100,1111000000,서울 종로구 옥인동
3,1111011200,1111000000,서울 종로구 체부동
3,1111011300,1111000000,서울 종로구 필운동
3,1111011400,1111000000,서울 종로구 내자동
3,1111011500,1111000000,서울 종로구 사직동
3,1111011600,1111000000,서울 종로구 도렴동
3,1111011700,1111000000,서울 종로구 당주동
3,1111011800,1111000000,서울 종로구 내수동
3,1111011900,1111000000,서울 종로구 세종로
3,1111012000,1111000000,서울 종로구 신문로1가
3,1111012100,1111000000,서울 종로구 신문로2가
3,1111012200,1111000000,서울 종로구 청진동
3,1111012300,1111000000,서울 종로구 서린동
3,1111012400,1111000000,서울 종로구 수송동
3,1111012500,1111000000,서울 종로구 중학동
3,1111012600,1111000000,서울 종로구 종로1가
3,1111012700,1111000000,서울 종로구 공평동
3,1111012800,1111000000,서울 종로구 관훈동
3,1111012900,1111000000,서울 종로구 견지동
3,1111013000,1111000000,서울 종로구 와룡동
3,1111013100,1111000000,서울 종로구 권농동
3,1111013200,1111000000,서울 종로구 운니동
3,1111013300,1111000000,서울 종로구 익선동
3,1111013400,1111000000,서울 종로구 경운동
3,1111013500,1111000000,서울 종로구 관철동
3,1111013600,1111000000,서울 종로구 인사동
3,1111013700,1111000000,서울 종로구 낙원동
3,1111013800,1111000000,서울 종로구 종로2가
3,1111013900,1111000000,서울 종로구 팔판동
3,1111014000,1111000000,서울 종로구 삼청동
3,1111014100,1111000000,서울 종로구 안국동
3,1111014200,1111000000,서울 종로구 소격동
3,1111014300,1111000000,서울 종로구 화동
3,1111014400,1111000000,서울 종로구 사간동
3,1111014500,1111000000,서울 종로구 송현동
3,1111014600,1111000000,서울 종로구 가회동
3,1111014700,1111000000,서울 종로구 재동
3,1111014800,1111000000,서울 종로구 계동
3,1111014900,1111000000,서울 종로구 원서동
3,1111015000,1111000000,서울 종로구 훈정동
3,1111015100,1111000000,서울 종로구 묘동
3,1111015200,1111000000,서울 종로구 봉익동
3,1111015300,1111000000,서울 종로구 돈의동
3,1111015400,1111000000,서울 종로구 장사동
3,1111015500,1111000000,서울 종로구 관수동
3,1111015600,1111000000,서울 종로구 종로3가
3,1111015700,1111000000,서울 종로구 인의동
3,1111015800,1111000000,서울 종로구 예지동
3,1111015900,1111000000,서울 종로구 원남동
3,1111016000,1111000000,서울 종로구 연지동
3,1111016100,1111000000,서울 종로구 종로4가
3,1111016200,1111000000,서울 종로구 효제동
3,1111016300,1111000000,서울 종로구 종로5가
3,1111016400,1111000000,서울 종로구 종로6가
3,1111016500,1111000000,서울 종로구 이화동
3,1111016600,1111000000,서울 종로구 연건동
3,1111016700,1111000000,서울 종로구 충신동
3,1111016800,1111000000,서울 종로구 동숭동
3,1111016900,1111000000,서울 종로구 혜화동
3,1111017000,1111000000,서울 종로구 명륜1가
3,1111017100,1111000000,서울 종로구 명륜2가
3,1111017200,1111000000,서울 종로구 명륜4가
3,1111017300,1111000000,서울 종로구 명륜3가
3,1111017400,1111000000,서울 종로구 창신동
3,1111017500,1111000000,서울 종로구 숭인동
3,1111017600,1111000000,서울 종로구 교남동
3,1111017700,1111000000,서울 종로구 평동
3,1111017800,1111000000,서울 종로구 송월동
3,1111017900,1111000000,서울 종로구 홍파동
3,1111018000,1111000000,서울 종로구 교북동
3,1111018100,1111000000,서울 종로구 행촌동
3,1111018200,1111000000,서울 종로구 구기동
3,1111018300,1111000000,서울 종로구 평창동
3,1111018400,1111000000,서울 종로구 부암동
3,1111018500,1111000000,서울 종로구 홍지동
3,1111018600,1111000000,서울 종로구 신영동
3,1111018700,1111000000,서울 종로구 무악동
3,1114010100,1114000000,서울 중구 무교동
3,1114010200,1114000000,서울 중구 다동
3,1114010300,1114000000,서울 중구 태평로1가
3,1114010400,1114000000,서울 중구 을지로1가
3,1114010500,1114000000,서울 중구 을지로2가
3,1114010600,1114000000,서울 중구 남대문로1가
3,1114010700,1114000000,서울 중구 삼각동
3,1114010800,1114000000,서울 중구 수하동
3,1114010900,1114000000,서울 중구 장교동
3,1114011000,1114000000,서울 중구 수표동
3,1114011100,1114000000,서울 중구 소공동
3,1114011200,1114000000,서울 중구 남창동
3,1114011300,1114000000,서울 중구 북창동
3,1114011400,1114000000,서울 중구 태평로2가
3,1114011500,1114000000,서울 중구 남대문로2가
3,1114011600,1114000000,서울 중구 남대문로3가
3,1114011700,1114000000,서울 중구 남대문로4가
3,1114011800,1114000000,서울 중구 남대문로5가
3,1114011900,1114000000,서울 중구 봉래동1가
3,1114012000,1114000000,서울 중구 봉래동2가
3,1114012100,1114000000,서울 중구 회현동1가
3,1114012200,1114000000,서울 중구 회현동2가
3,1114012300,1114000000,서울 중구 회현동3가
3,1114012400,1114000000,서울 중구 충무로1가
3,1114012500,1114000000,서울 중구 충무로2가
3,1114012600,1114000000,서울 중구 명동1가
3,1114012700,1114000000,서울 중구 명동2가
3,1114012800,1114000000,서울 중구 남산동1가
3,1114012900,1114000000,서울 중구 남산동2가
3,1114013000,1114000000,서울 중구 남산동3가
3,1114013100,1114000000,서울 중구 저동1가
3,1114013200,1114000000,서울 중구 충무로4가
3,1114013300,1114000000,서울 중구 충무로5가
3,1114013400,1114000000,서울 중구 인현동2가
3,1114013500,1114000000,서울 중구 예관동
3,1114013600,1114000000,서울 중구 묵정동
3,1114013700,1114000000,서울 중구 필동1가
3,1114013800,1114000000,서울 중구 필동2가
3,1114013900,1114000000,서울 중구 필동3가
3,1114014000,1114000000,서울 중구 남학동
3,1114014100,1114000000,서울 중구 주자동
3,1114014200,1114000000,서울 중구 예장동
3,1114014300,1114000000,서울 중구 장충동1가
3,1114014400,1114000000,서울 중구 장충동2가
3,1114014500,1114000000,서울 중구 광희동1가
3,1114014600,1114000000,서울 중구 광희동2가
3,1114014700,1114000000,서울 중구 쌍림동
3,1114014800,1114000000,서울 중구 을지로6가
